ID	adj.P.Val	P.Value	F	Gene.symbol	Gene.title
A_24_P118608	9.33e-04	5.26e-04	7.90	EFCAB7	EF-hand calcium binding domain 7
A_32_P89837	9.33e-04	5.26e-04	7.90	TRAF3	TNF receptor associated factor 3
A_24_P358875	9.34e-04	5.27e-04	7.89	MUC17	mucin 17, cell surface associated
A_23_P381992	9.35e-04	5.27e-04	7.89	ITGAV	integrin subunit alpha V
A_23_P320250	9.36e-04	5.28e-04	7.89	MYO19	myosin XIX
A_23_P166353	9.36e-04	5.28e-04	7.89	UBE2L3	ubiquitin conjugating enzyme E2 L3
A_23_P113019	9.37e-04	5.29e-04	7.89	HCN1	hyperpolarization activated cyclic nucleotide gated potassium channel 1
A_23_P115902	9.37e-04	5.29e-04	7.89		
A_23_P402604	9.37e-04	5.29e-04	7.89	PFAS	phosphoribosylformylglycinamidine synthase
A_32_P11276	9.37e-04	5.29e-04	7.89		
A_23_P28466	9.37e-04	5.29e-04	7.89	DAW1	dynein assembly factor with WD repeats 1
A_23_P15090	9.39e-04	5.30e-04	7.89	DNAJA2	DnaJ heat shock protein family (Hsp40) member A2
A_24_P326398	9.40e-04	5.30e-04	7.89	CRB2	crumbs 2, cell polarity complex component
A_24_P944437	9.40e-04	5.30e-04	7.89	ARID5B	AT-rich interaction domain 5B
A_24_P158298	9.40e-04	5.30e-04	7.89		
A_32_P38806	9.40e-04	5.31e-04	7.89		
A_23_P152516	9.41e-04	5.31e-04	7.89	H3F3B	H3 histone, family 3B
A_23_P5211	9.42e-04	5.31e-04	7.88	MUC16	mucin 16, cell surface associated
A_24_P177964	9.42e-04	5.32e-04	7.88	NCKAP5L	NCK associated protein 5 like
A_24_P911607	9.42e-04	5.32e-04	7.88	WNT7B	Wnt family member 7B
A_23_P62868	9.44e-04	5.33e-04	7.88	EXOSC10	exosome component 10
A_24_P245976	9.44e-04	5.33e-04	7.88	VCX	variable charge, X-linked
A_24_P21985	9.46e-04	5.34e-04	7.88	FOXJ2	forkhead box J2
A_23_P156284	9.46e-04	5.34e-04	7.88	DBN1	drebrin 1
A_23_P303251	9.46e-04	5.34e-04	7.88	PTCHD1	patched domain containing 1
A_24_P230514	9.46e-04	5.34e-04	7.88	LOC100130924	uncharacterized LOC100130924
A_23_P319027	9.50e-04	5.36e-04	7.88	HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1
A_23_P69868	9.50e-04	5.36e-04	7.88	SERF1B	small EDRK-rich factor 1B
A_23_P427768	9.50e-04	5.36e-04	7.88	LCE2C	late cornified envelope 2C
A_23_P80086	9.50e-04	5.37e-04	7.87	N6AMT1	N-6 adenine-specific DNA methyltransferase 1 (putative)
A_23_P94902	9.51e-04	5.37e-04	7.87	KCTD8	potassium channel tetramerization domain containing 8
A_23_P156209	9.51e-04	5.37e-04	7.87	ZNF622	zinc finger protein 622
A_23_P411772	9.53e-04	5.38e-04	7.87	PCDHGB2	protocadherin gamma subfamily B, 2
A_23_P208208	9.54e-04	5.39e-04	7.87	ZNF649	zinc finger protein 649
A_23_P387691	9.54e-04	5.39e-04	7.87	DIP2B	disco interacting protein 2 homolog B
A_23_P129466	9.56e-04	5.40e-04	7.87	ATF7IP2	activating transcription factor 7 interacting protein 2
A_23_P95788	9.56e-04	5.40e-04	7.87	PDE6G	phosphodiesterase 6G
A_24_P21044	9.56e-04	5.40e-04	7.87	PSMG3	proteasome assembly chaperone 3
A_32_P70341	9.56e-04	5.40e-04	7.87		
A_23_P11980	9.56e-04	5.40e-04	7.87	CFAP57	cilia and flagella associated protein 57
A_23_P97457	9.57e-04	5.40e-04	7.87	AIDA	axin interactor, dorsalization associated
A_32_P189781	9.57e-04	5.41e-04	7.87	LINC00520	long intergenic non-protein coding RNA 520
A_23_P257834	9.57e-04	5.41e-04	7.87	ALB	albumin
A_24_P186764	9.57e-04	5.41e-04	7.87		
A_32_P520	9.57e-04	5.41e-04	7.87		
A_24_P302249	9.57e-04	5.41e-04	7.87	APOA2	apolipoprotein A2
A_24_P6944	9.58e-04	5.41e-04	7.87	MZT2B	mitotic spindle organizing protein 2B
A_23_P501781	9.58e-04	5.41e-04	7.87	KCNJ1	potassium voltage-gated channel subfamily J member 1
A_24_P171690	9.59e-04	5.42e-04	7.86	STK32B	serine/threonine kinase 32B
A_23_P151075	9.59e-04	5.42e-04	7.86	ARHGDIB	Rho GDP dissociation inhibitor beta
A_24_P920278	9.59e-04	5.42e-04	7.86	LOC101929998	uncharacterized LOC101929998
A_24_P934374	9.59e-04	5.42e-04	7.86	UBE2D3	ubiquitin conjugating enzyme E2 D3
A_32_P10123	9.61e-04	5.43e-04	7.86	FAM204A	family with sequence similarity 204 member A
A_23_P85640	9.61e-04	5.43e-04	7.86	INPP5B	inositol polyphosphate-5-phosphatase B
A_23_P2732	9.61e-04	5.43e-04	7.86	GPALPP1	GPALPP motifs containing 1
A_32_P163147	9.61e-04	5.43e-04	7.86	VSIG1	V-set and immunoglobulin domain containing 1
A_23_P65963	9.62e-04	5.44e-04	7.86	BFAR	bifunctional apoptosis regulator
A_23_P254688	9.62e-04	5.44e-04	7.86	TMEM108	transmembrane protein 108
A_24_P469141	9.64e-04	5.45e-04	7.86	LINC01013	long intergenic non-protein coding RNA 1013
A_24_P934826	9.64e-04	5.45e-04	7.86		
A_23_P144224	9.65e-04	5.45e-04	7.86	SEC62	SEC62 homolog, preprotein translocation factor
A_23_P404059	9.65e-04	5.46e-04	7.86	PASD1	PAS domain containing 1
A_23_P41424	9.65e-04	5.46e-04	7.86	SLC39A8	solute carrier family 39 member 8
A_23_P20752	9.65e-04	5.46e-04	7.86	CDK20	cyclin dependent kinase 20
A_23_P58953	9.65e-04	5.46e-04	7.86	NQO2	NAD(P)H quinone dehydrogenase 2
A_24_P159702	9.66e-04	5.46e-04	7.85	LMAN1	lectin, mannose binding 1
A_23_P316812	9.66e-04	5.46e-04	7.85	AKR7A2P1	aldo-keto reductase family 7 member A2 pseudogene 1
A_23_P304171	9.67e-04	5.47e-04	7.85	RUBCN	RUN and cysteine rich domain containing beclin 1 interacting protein
A_24_P826348	9.67e-04	5.47e-04	7.85	ZC3H6	zinc finger CCCH-type containing 6
A_23_P19619	9.68e-04	5.47e-04	7.85	HIVEP1	human immunodeficiency virus type I enhancer binding protein 1
A_23_P313588	9.68e-04	5.48e-04	7.85	TMPRSS6	transmembrane protease, serine 6
A_23_P502575	9.68e-04	5.48e-04	7.85	CSNK2A1	casein kinase 2 alpha 1
A_32_P30656	9.68e-04	5.48e-04	7.85		
A_32_P64966	9.68e-04	5.48e-04	7.85	TPTE	transmembrane phosphatase with tensin homology
A_32_P51848	9.69e-04	5.48e-04	7.85	FAM105A	family with sequence similarity 105 member A
A_24_P235400	9.69e-04	5.48e-04	7.85	MMP16	matrix metallopeptidase 16
A_23_P150428	9.69e-04	5.48e-04	7.85	OR6M1	olfactory receptor family 6 subfamily M member 1
A_23_P433798	9.69e-04	5.48e-04	7.85	PODNL1	podocan like 1
A_24_P938614	9.70e-04	5.49e-04	7.85	CDS1	CDP-diacylglycerol synthase 1
A_32_P152586	9.70e-04	5.49e-04	7.85		
A_24_P826578	9.71e-04	5.49e-04	7.85	PARGP1	poly(ADP-ribose) glycohydrolase pseudogene 1
A_32_P220463	9.71e-04	5.50e-04	7.85	FBLL1	fibrillarin-like 1
A_23_P383590	9.73e-04	5.50e-04	7.85	LINC01140	long intergenic non-protein coding RNA 1140
A_24_P126873	9.73e-04	5.51e-04	7.85	SUPT6H	SPT6 homolog, histone chaperone
A_32_P38313	9.73e-04	5.51e-04	7.85	KDM4C	lysine demethylase 4C
A_24_P610945	9.73e-04	5.51e-04	7.85		
A_24_P84608	9.74e-04	5.51e-04	7.84		
A_23_P129118	9.75e-04	5.52e-04	7.84	PDCD7	programmed cell death 7
A_24_P58529	9.76e-04	5.52e-04	7.84	TUBA1C	tubulin alpha 1c
A_24_P323941	9.76e-04	5.53e-04	7.84	FAM209A	family with sequence similarity 209 member A
A_23_P107307	9.76e-04	5.53e-04	7.84	SLC13A2	solute carrier family 13 member 2
A_24_P542489	9.77e-04	5.53e-04	7.84		
A_24_P659393	9.77e-04	5.53e-04	7.84		
A_23_P3552	9.78e-04	5.54e-04	7.84	RRN3P1	RRN3 homolog, RNA polymerase I transcription factor pseudogene 1
A_32_P223422	9.78e-04	5.54e-04	7.84		
A_24_P889419	9.78e-04	5.54e-04	7.84	LOC100421494	microtubule affinity regulating kinase 2 pseudogene
A_23_P358370	9.78e-04	5.54e-04	7.84	FOXE1	forkhead box E1
A_23_P6708	9.78e-04	5.54e-04	7.84	NCBP2-AS2	NCBP2 antisense RNA 2 (head to head)
A_23_P96451	9.79e-04	5.55e-04	7.84	CA5B	carbonic anhydrase 5B
A_23_P105815	9.80e-04	5.55e-04	7.84		
A_32_P12372	9.81e-04	5.55e-04	7.84		
A_23_P3643	9.81e-04	5.56e-04	7.84	DNASE1L2	deoxyribonuclease 1 like 2
A_23_P120915	9.82e-04	5.56e-04	7.84	ANKRD54	ankyrin repeat domain 54
A_23_P216579	9.83e-04	5.57e-04	7.83	PALM2	paralemmin 2
A_24_P728920	9.83e-04	5.57e-04	7.83	FIRRE	firre intergenic repeating RNA element
A_24_P65779	9.84e-04	5.57e-04	7.83	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1
A_24_P633110	9.84e-04	5.57e-04	7.83		
A_23_P425224	9.84e-04	5.57e-04	7.83	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1
A_24_P768824	9.84e-04	5.57e-04	7.83		
A_23_P130553	9.86e-04	5.58e-04	7.83	SHKBP1	SH3KBP1 binding protein 1
A_24_P743486	9.86e-04	5.58e-04	7.83		
A_32_P100610	9.86e-04	5.59e-04	7.83		
A_23_P70509	9.86e-04	5.59e-04	7.83	ATAT1	alpha tubulin acetyltransferase 1
A_24_P861568	9.86e-04	5.59e-04	7.83	RABGEF1	RAB guanine nucleotide exchange factor 1
A_24_P204165	9.87e-04	5.59e-04	7.83		
A_32_P205859	9.87e-04	5.59e-04	7.83	RAB43	RAB43, member RAS oncogene family
A_23_P138000	9.89e-04	5.60e-04	7.83	SEMA6C	semaphorin 6C
A_32_P8825	9.89e-04	5.60e-04	7.83	MATN1-AS1	MATN1 antisense RNA 1
A_23_P90790	9.89e-04	5.60e-04	7.83	METAP1D	methionyl aminopeptidase type 1D (mitochondrial)
A_24_P526190	9.89e-04	5.60e-04	7.83	LOC643201	centrosomal protein 192kDa pseudogene
A_32_P174999	9.89e-04	5.60e-04	7.83		
A_32_P106933	9.89e-04	5.61e-04	7.83	BCAR4	breast cancer anti-estrogen resistance 4 (non-protein coding)
A_23_P30377	9.89e-04	5.61e-04	7.83	DDX46	DEAD-box helicase 46
A_24_P820372	9.90e-04	5.61e-04	7.83		
A_24_P151582	9.90e-04	5.61e-04	7.83	TEF	TEF, PAR bZIP transcription factor
A_23_P61676	9.91e-04	5.62e-04	7.82		
A_23_P118334	9.92e-04	5.62e-04	7.82	PAPD5	poly(A) RNA polymerase D5, non-canonical
A_23_P206626	9.92e-04	5.62e-04	7.82	SCNN1G	sodium channel epithelial 1 gamma subunit
A_32_P35452	9.92e-04	5.62e-04	7.82		
A_23_P29029	9.93e-04	5.63e-04	7.82	URB1-AS1	URB1 antisense RNA 1 (head to head)
A_23_P386912	9.93e-04	5.63e-04	7.82	UGT2B4	UDP glucuronosyltransferase family 2 member B4
A_23_P348304	9.93e-04	5.63e-04	7.82	ADAMTSL1	ADAMTS like 1
A_24_P913146	9.94e-04	5.64e-04	7.82	HOPX	HOP homeobox
A_24_P92168	9.94e-04	5.64e-04	7.82		
A_23_P423695	9.95e-04	5.64e-04	7.82	MXD4	MAX dimerization protein 4
A_32_P153892	9.96e-04	5.65e-04	7.82	TAF3	TATA-box binding protein associated factor 3
A_24_P176044	9.96e-04	5.65e-04	7.82	DNM1L	dynamin 1 like
A_24_P46334	9.96e-04	5.65e-04	7.82	SCOC	short coiled-coil protein
A_23_P108932	9.97e-04	5.65e-04	7.82	RPL23AP32	ribosomal protein L23a pseudogene 32
A_23_P53390	9.98e-04	5.66e-04	7.82	PTPRB	protein tyrosine phosphatase, receptor type B
A_23_P400217	9.99e-04	5.66e-04	7.82	MUM1	melanoma associated antigen (mutated) 1
A_24_P890956	9.99e-04	5.67e-04	7.81		
A_24_P817223	9.99e-04	5.67e-04	7.81		
A_32_P133767	9.99e-04	5.67e-04	7.81	C12orf42	chromosome 12 open reading frame 42
A_23_P73493	9.99e-04	5.67e-04	7.81	CETN2	centrin 2
A_24_P831309	9.99e-04	5.67e-04	7.81	C1orf229	chromosome 1 open reading frame 229
A_23_P127805	1.00e-03	5.67e-04	7.81		
A_23_P38365	1.00e-03	5.67e-04	7.81	TLK2	tousled like kinase 2
A_23_P109677	1.00e-03	5.68e-04	7.81		
A_32_P162066	1.00e-03	5.68e-04	7.81	FAM105A	family with sequence similarity 105 member A
A_23_P200984	1.00e-03	5.68e-04	7.81	PTPRF	protein tyrosine phosphatase, receptor type F
A_24_P307135	1.00e-03	5.68e-04	7.81	TNXB	tenascin XB
A_24_P68814	1.00e-03	5.69e-04	7.81	DQX1	DEAQ-box RNA dependent ATPase 1
A_23_P146169	1.00e-03	5.69e-04	7.81		
A_32_P172626	1.00e-03	5.69e-04	7.81		
A_32_P196918	1.00e-03	5.70e-04	7.81	EIF3F	eukaryotic translation initiation factor 3 subunit F
A_23_P399112	1.00e-03	5.70e-04	7.81	MYADM	myeloid associated differentiation marker
A_24_P943657	1.00e-03	5.70e-04	7.81		
A_23_P212119	1.01e-03	5.71e-04	7.81	GALNT15	polypeptide N-acetylgalactosaminyltransferase 15
A_24_P782102	1.01e-03	5.71e-04	7.81		
A_23_P369574	1.01e-03	5.71e-04	7.81	CLASP2	cytoplasmic linker associated protein 2
A_24_P246943	1.01e-03	5.72e-04	7.81	PPIA	peptidylprolyl isomerase A
A_24_P328504	1.01e-03	5.73e-04	7.80	SP140	SP140 nuclear body protein
A_23_P410673	1.01e-03	5.73e-04	7.80	STK16	serine/threonine kinase 16
A_23_P73096	1.01e-03	5.73e-04	7.80		
A_23_P162640	1.01e-03	5.73e-04	7.80	GABARAPL1	GABA type A receptor associated protein like 1
A_23_P12189	1.01e-03	5.73e-04	7.80	DFFA	DNA fragmentation factor subunit alpha
A_23_P14515	1.01e-03	5.73e-04	7.80	ACOT4	acyl-CoA thioesterase 4
A_24_P935400	1.01e-03	5.73e-04	7.80		
A_23_P165636	1.01e-03	5.74e-04	7.80	CAPG	capping actin protein, gelsolin like
A_23_P82108	1.01e-03	5.74e-04	7.80	ZBTB2	zinc finger and BTB domain containing 2
A_23_P368847	1.01e-03	5.74e-04	7.80	WFDC10A	WAP four-disulfide core domain 10A
A_23_P319050	1.01e-03	5.74e-04	7.80	ZNF493	zinc finger protein 493
A_24_P105501	1.01e-03	5.75e-04	7.80	ENO1	enolase 1
A_24_P158718	1.01e-03	5.75e-04	7.80	DTX4	deltex E3 ubiquitin ligase 4
A_23_P1585	1.01e-03	5.75e-04	7.80	ESRRA	estrogen related receptor alpha
A_23_P23869	1.01e-03	5.76e-04	7.80	LHX4	LIM homeobox 4
A_23_P101237	1.01e-03	5.76e-04	7.80	C18orf21	chromosome 18 open reading frame 21
A_24_P405430	1.01e-03	5.76e-04	7.80	TIA1	TIA1 cytotoxic granule-associated RNA binding protein
A_32_P92445	1.01e-03	5.76e-04	7.80	LSAMP	limbic system-associated membrane protein
A_24_P765784	1.01e-03	5.77e-04	7.80		
A_23_P213602	1.02e-03	5.77e-04	7.79	CSNK1G3	casein kinase 1 gamma 3
A_32_P71310	1.02e-03	5.77e-04	7.79		
A_24_P187826	1.02e-03	5.77e-04	7.79	ZC3H12D	zinc finger CCCH-type containing 12D
A_23_P156117	1.02e-03	5.77e-04	7.79		
A_24_P702842	1.02e-03	5.78e-04	7.79	ANPEP	alanyl aminopeptidase, membrane
A_23_P90359	1.02e-03	5.78e-04	7.79	NRTN	neurturin
A_32_P25737	1.02e-03	5.78e-04	7.79	CHIC1	cysteine rich hydrophobic domain 1
A_23_P77321	1.02e-03	5.78e-04	7.79	RTF1	RTF1 homolog, Paf1/RNA polymerase II complex component
A_32_P413094	1.02e-03	5.79e-04	7.79	TTTY2	testis-specific transcript, Y-linked 2 (non-protein coding)
A_24_P119678	1.02e-03	5.79e-04	7.79		
A_32_P62423	1.02e-03	5.79e-04	7.79	ST8SIA5	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5
A_23_P24389	1.02e-03	5.79e-04	7.79	CCDC88B	coiled-coil domain containing 88B
A_24_P147540	1.02e-03	5.79e-04	7.79	PRR36	proline rich 36
A_24_P226278	1.02e-03	5.80e-04	7.79	JADE2	jade family PHD finger 2
A_32_P117273	1.02e-03	5.80e-04	7.79		
A_23_P310257	1.02e-03	5.81e-04	7.79	KLK2	kallikrein related peptidase 2
A_23_P121413	1.02e-03	5.81e-04	7.79	DNAJB8	DnaJ heat shock protein family (Hsp40) member B8
A_23_P357101	1.02e-03	5.81e-04	7.79	APOBEC3F	apolipoprotein B mRNA editing enzyme catalytic subunit 3F
A_23_P340822	1.02e-03	5.82e-04	7.79	CATSPERD	cation channel sperm associated auxiliary subunit delta
A_23_P47426	1.02e-03	5.82e-04	7.79	ACAD8	acyl-CoA dehydrogenase family member 8
A_23_P405282	1.02e-03	5.82e-04	7.79	MGC45922	uncharacterized LOC284365
A_23_P14636	1.02e-03	5.82e-04	7.79	MFAP1	microfibrillar associated protein 1
A_23_P33875	1.02e-03	5.83e-04	7.78	SSX4B	SSX family member 4B
A_23_P49021	1.03e-03	5.83e-04	7.78	WDR61	WD repeat domain 61
A_24_P920181	1.03e-03	5.83e-04	7.78	YIPF6	Yip1 domain family member 6
A_23_P421423	1.03e-03	5.83e-04	7.78	TNFAIP2	TNF alpha induced protein 2
A_23_P343914	1.03e-03	5.84e-04	7.78	PDE12	phosphodiesterase 12
A_24_P4171	1.03e-03	5.84e-04	7.78	FGFR1	fibroblast growth factor receptor 1
A_24_P114103	1.03e-03	5.85e-04	7.78	CIART	circadian associated repressor of transcription
A_23_P1173	1.03e-03	5.85e-04	7.78	HABP2	hyaluronan binding protein 2
A_23_P163148	1.03e-03	5.85e-04	7.78	VIPAS39	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog
A_32_P174285	1.03e-03	5.85e-04	7.78		
A_32_P35969	1.03e-03	5.86e-04	7.78	CHRNA7	cholinergic receptor nicotinic alpha 7 subunit
A_24_P254965	1.03e-03	5.87e-04	7.78	HDAC8	histone deacetylase 8
A_23_P388780	1.03e-03	5.87e-04	7.78	DMAP1	DNA methyltransferase 1 associated protein 1
A_32_P131011	1.03e-03	5.87e-04	7.78		
A_23_P212482	1.03e-03	5.87e-04	7.78	SLC9A9	solute carrier family 9 member A9
A_32_P111362	1.03e-03	5.88e-04	7.77		
A_24_P791040	1.03e-03	5.88e-04	7.77	FBXW2	F-box and WD repeat domain containing 2
A_23_P42080	1.03e-03	5.88e-04	7.77	TMEM14A	transmembrane protein 14A
A_24_P357950	1.03e-03	5.89e-04	7.77	POTEE	POTE ankyrin domain family member E
A_24_P323698	1.03e-03	5.89e-04	7.77		
A_23_P501232	1.04e-03	5.89e-04	7.77	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2
A_24_P14434	1.04e-03	5.89e-04	7.77	NDUFB7	NADH:ubiquinone oxidoreductase subunit B7
A_32_P56497	1.04e-03	5.90e-04	7.77	NHLRC3	NHL repeat containing 3
A_32_P158311	1.04e-03	5.91e-04	7.77		
A_24_P510502	1.04e-03	5.92e-04	7.77		
A_32_P142960	1.04e-03	5.92e-04	7.77	MIR9-3HG	MIR9-3 host gene
A_24_P936010	1.04e-03	5.92e-04	7.77	LASP1	LIM and SH3 protein 1
A_23_P104116	1.04e-03	5.92e-04	7.77	RBM8A	RNA binding motif protein 8A
A_23_P345808	1.04e-03	5.93e-04	7.77	FAM133A	family with sequence similarity 133 member A
A_23_P321703	1.04e-03	5.93e-04	7.77	BCL2A1	BCL2 related protein A1
A_24_P874508	1.04e-03	5.93e-04	7.76		
A_32_P902988	1.04e-03	5.94e-04	7.76	MATN1	matrilin 1, cartilage matrix protein
A_23_P430800	1.04e-03	5.94e-04	7.76	CCDC17	coiled-coil domain containing 17
A_32_P41924	1.04e-03	5.94e-04	7.76	KCNQ1OT1	KCNQ1 opposite strand/antisense transcript 1 (non-protein coding)
A_23_P47220	1.04e-03	5.95e-04	7.76		
A_23_P27229	1.05e-03	5.95e-04	7.76	MYO15A	myosin XVA
A_32_P103776	1.05e-03	5.95e-04	7.76		
A_24_P149902	1.05e-03	5.96e-04	7.76	SUFU	SUFU negative regulator of hedgehog signaling
A_32_P225345	1.05e-03	5.96e-04	7.76	C11orf88	chromosome 11 open reading frame 88
A_32_P158786	1.05e-03	5.96e-04	7.76	C12orf56	chromosome 12 open reading frame 56
A_23_P428849	1.05e-03	5.96e-04	7.76	CHCHD4	coiled-coil-helix-coiled-coil-helix domain containing 4
A_24_P127701	1.05e-03	5.97e-04	7.76		
A_23_P326157	1.05e-03	5.97e-04	7.76	GAL3ST2	galactose-3-O-sulfotransferase 2
A_23_P427696	1.05e-03	5.97e-04	7.76	CCDC141	coiled-coil domain containing 141
A_24_P39211	1.05e-03	5.97e-04	7.76	ING1	inhibitor of growth family member 1
A_23_P85180	1.05e-03	5.97e-04	7.76	TMEM187	transmembrane protein 187
A_24_P170936	1.05e-03	5.97e-04	7.76	MCPH1	microcephalin 1
A_24_P841704	1.05e-03	5.97e-04	7.76	LOC101929762	uncharacterized LOC101929762
A_23_P115636	1.05e-03	5.97e-04	7.76	TRDMT1	tRNA aspartic acid methyltransferase 1
A_23_P502520	1.05e-03	5.97e-04	7.76	IL4I1	interleukin 4 induced 1
A_24_P620521	1.05e-03	5.98e-04	7.76		
A_24_P212677	1.05e-03	5.99e-04	7.75	RNF170	ring finger protein 170
A_23_P108871	1.05e-03	5.99e-04	7.75	ZC3H8	zinc finger CCCH-type containing 8
A_24_P380861	1.05e-03	5.99e-04	7.75	ANKS6	ankyrin repeat and sterile alpha motif domain containing 6
A_23_P204654	1.05e-03	5.99e-04	7.75	KITLG	KIT ligand
A_24_P922921	1.05e-03	5.99e-04	7.75	MYO9B	myosin IXB
A_24_P177653	1.05e-03	6.00e-04	7.75		
A_32_P34404	1.05e-03	6.00e-04	7.75		
A_24_P263776	1.05e-03	6.00e-04	7.75	PWWP2A	PWWP domain containing 2A
A_24_P206702	1.06e-03	6.02e-04	7.75	IZUMO1R	IZUMO1 receptor, JUNO
A_23_P36226	1.06e-03	6.02e-04	7.75	SLC25A33	solute carrier family 25 member 33
A_23_P256903	1.06e-03	6.02e-04	7.75		
A_23_P313603	1.06e-03	6.03e-04	7.75	LOC100287869	uncharacterized LOC100287869
A_23_P143720	1.06e-03	6.03e-04	7.75	GRAP2	GRB2-related adaptor protein 2
A_24_P104689	1.06e-03	6.03e-04	7.75	SERPINB13	serpin family B member 13
A_23_P161352	1.06e-03	6.04e-04	7.75	HACD1	3-hydroxyacyl-CoA dehydratase 1
A_24_P296765	1.06e-03	6.04e-04	7.75	ZNF211	zinc finger protein 211
A_24_P911663	1.06e-03	6.04e-04	7.75	CCDC88C	coiled-coil domain containing 88C
A_24_P920148	1.06e-03	6.04e-04	7.75		
A_24_P76981	1.06e-03	6.04e-04	7.74		
A_32_P74680	1.06e-03	6.04e-04	7.74		
A_32_P213543	1.06e-03	6.04e-04	7.74		
A_23_P146354	1.06e-03	6.05e-04	7.74	POMT1	protein O-mannosyltransferase 1
A_24_P234838	1.06e-03	6.05e-04	7.74	PCDH1	protocadherin 1
A_24_P23951	1.06e-03	6.05e-04	7.74	BCRP2	breakpoint cluster region pseudogene 2
A_32_P87145	1.06e-03	6.05e-04	7.74	RUVBL1	RuvB like AAA ATPase 1
A_24_P934592	1.06e-03	6.06e-04	7.74	CLEC18A	C-type lectin domain family 18 member A
A_24_P141804	1.06e-03	6.06e-04	7.74	TMTC3	transmembrane and tetratricopeptide repeat containing 3
A_23_P43049	1.06e-03	6.06e-04	7.74	DCTN6	dynactin subunit 6
A_24_P935621	1.06e-03	6.06e-04	7.74		
A_24_P7541	1.06e-03	6.07e-04	7.74		
A_23_P85990	1.06e-03	6.07e-04	7.74	SIKE1	suppressor of IKBKE 1
A_23_P418274	1.07e-03	6.08e-04	7.74	WBSCR28	Williams-Beuren syndrome chromosome region 28
A_24_P286465	1.07e-03	6.08e-04	7.74	PURB	purine rich element binding protein B
A_23_P7250	1.07e-03	6.09e-04	7.74	CDS1	CDP-diacylglycerol synthase 1
A_23_P94063	1.07e-03	6.09e-04	7.74	ZKSCAN1	zinc finger with KRAB and SCAN domains 1
A_23_P8013	1.07e-03	6.10e-04	7.73	HIST1H2BL	histone cluster 1, H2bl
A_24_P910255	1.07e-03	6.10e-04	7.73		
A_23_P84202	1.07e-03	6.10e-04	7.73	WDR25	WD repeat domain 25
A_24_P342807	1.07e-03	6.11e-04	7.73	SLC30A6	solute carrier family 30 member 6
A_24_P357869	1.07e-03	6.12e-04	7.73		
A_23_P335329	1.07e-03	6.12e-04	7.73	GNG4	G protein subunit gamma 4
A_24_P331998	1.07e-03	6.12e-04	7.73	DOCK8	dedicator of cytokinesis 8
A_32_P65943	1.07e-03	6.13e-04	7.73	EEF1D	eukaryotic translation elongation factor 1 delta
A_23_P163697	1.07e-03	6.13e-04	7.73	SYT17	synaptotagmin 17
A_23_P96165	1.07e-03	6.13e-04	7.73	C11orf80	chromosome 11 open reading frame 80
A_23_P399851	1.08e-03	6.14e-04	7.73	GANAB	glucosidase II alpha subunit
A_24_P8165	1.08e-03	6.14e-04	7.73	SLC15A1	solute carrier family 15 member 1
A_24_P605081	1.08e-03	6.14e-04	7.73	PSMD5-AS1	PSMD5 antisense RNA 1 (head to head)
A_23_P106162	1.08e-03	6.15e-04	7.73	MIS18BP1	MIS18 binding protein 1
A_23_P31414	1.08e-03	6.15e-04	7.73	ORC5	origin recognition complex subunit 5
A_23_P335988	1.08e-03	6.15e-04	7.73	UBL4A	ubiquitin like 4A
A_24_P548264	1.08e-03	6.15e-04	7.72		
A_23_P23141	1.08e-03	6.15e-04	7.72	H3F3A	H3 histone, family 3A
A_23_P383132	1.08e-03	6.16e-04	7.72	HIC2	hypermethylated in cancer 2
A_24_P229884	1.08e-03	6.16e-04	7.72	SMIM22	small integral membrane protein 22
A_32_P234414	1.08e-03	6.17e-04	7.72		
A_23_P342910	1.08e-03	6.17e-04	7.72	KLHL15	kelch like family member 15
A_23_P393025	1.08e-03	6.17e-04	7.72	SPATA4	spermatogenesis associated 4
A_24_P911071	1.08e-03	6.18e-04	7.72		
A_24_P189464	1.08e-03	6.18e-04	7.72	FRA10AC1	fragile site, folic acid type, rare, fra(10)(q23.3) or fra(10)(q24.2) candidate 1
A_24_P163632	1.08e-03	6.18e-04	7.72	OXR1	oxidation resistance 1
A_23_P344037	1.08e-03	6.18e-04	7.72	CHFR	checkpoint with forkhead and ring finger domains, E3 ubiquitin protein ligase
A_23_P62607	1.08e-03	6.18e-04	7.72	IL22RA1	interleukin 22 receptor subunit alpha 1
A_23_P161552	1.08e-03	6.18e-04	7.72	ARFGAP2	ADP ribosylation factor GTPase activating protein 2
A_23_P36776	1.08e-03	6.19e-04	7.72	PUS7L	pseudouridylate synthase 7 like
A_24_P302584	1.08e-03	6.19e-04	7.72	SOX11	SRY-box 11
A_23_P145965	1.08e-03	6.19e-04	7.72	TPST1	tyrosylprotein sulfotransferase 1
A_32_P124521	1.08e-03	6.19e-04	7.72		
A_24_P248079	1.08e-03	6.19e-04	7.72		
A_32_P438767	1.08e-03	6.20e-04	7.72	NEUROG2	neurogenin 2
