ID	adj.P.Val	P.Value	F	Gene.symbol	Gene.title
217627_at	4.99e-01	2.94e-01	1.26	ZNF573	zinc finger protein 573
1570224_at	4.99e-01	2.94e-01	1.26	LINC01449	long intergenic non-protein coding RNA 1449
216818_s_at	4.99e-01	2.94e-01	1.26	OR2J2	olfactory receptor family 2 subfamily J member 2
215473_at	4.99e-01	2.94e-01	1.26		
240781_x_at	4.99e-01	2.94e-01	1.26	DCUN1D1	defective in cullin neddylation 1 domain containing 1
244647_at	4.99e-01	2.95e-01	1.26	WBP11	WW domain binding protein 11
239093_at	4.99e-01	2.95e-01	1.26	HOGA1	4-hydroxy-2-oxoglutarate aldolase 1
216558_x_at	4.99e-01	2.95e-01	1.26	IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHD///IGHA1	immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 2 (G2m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 1
224943_at	4.99e-01	2.95e-01	1.26	BTBD7	BTB domain containing 7
1563298_at	5.00e-01	2.95e-01	1.26	LOC101927331	uncharacterized LOC101927331
214183_s_at	5.00e-01	2.95e-01	1.26	TKTL1	transketolase like 1
217442_at	5.00e-01	2.95e-01	1.26	CADM3-AS1	CADM3 antisense RNA 1
233197_at	5.00e-01	2.95e-01	1.26	KLHL9	kelch like family member 9
209472_at	5.00e-01	2.95e-01	1.26	KYAT3	kynurenine aminotransferase 3
216326_s_at	5.00e-01	2.95e-01	1.26	HDAC3	histone deacetylase 3
217062_at	5.00e-01	2.95e-01	1.26	DMPK	dystrophia myotonica protein kinase
237385_at	5.00e-01	2.95e-01	1.26	LINC00867	long intergenic non-protein coding RNA 867
215406_at	5.00e-01	2.95e-01	1.26		
230288_at	5.00e-01	2.95e-01	1.26	FGF14	fibroblast growth factor 14
234435_at	5.00e-01	2.95e-01	1.26		
233836_at	5.00e-01	2.95e-01	1.26	TNRC6A	trinucleotide repeat containing 6A
234651_at	5.00e-01	2.95e-01	1.26		
208032_s_at	5.00e-01	2.95e-01	1.26	GRIA3	glutamate ionotropic receptor AMPA type subunit 3
220541_at	5.00e-01	2.95e-01	1.26	MMP26	matrix metallopeptidase 26
227026_at	5.00e-01	2.95e-01	1.26	MPHOSPH8	M-phase phosphoprotein 8
214749_s_at	5.00e-01	2.95e-01	1.26	ARMCX6	armadillo repeat containing, X-linked 6
244864_at	5.00e-01	2.95e-01	1.26	LOC101929475	uncharacterized LOC101929475
37004_at	5.00e-01	2.95e-01	1.26	SFTPB	surfactant protein B
223699_at	5.00e-01	2.95e-01	1.26	CNDP1	carnosine dipeptidase 1
1556608_a_at	5.00e-01	2.95e-01	1.26	EHD4	EH domain containing 4
1556518_at	5.00e-01	2.95e-01	1.26	DLG1-AS1	DLG1 antisense RNA 1
1561113_at	5.00e-01	2.95e-01	1.26		
212490_at	5.00e-01	2.95e-01	1.26	DNAJC8	DnaJ heat shock protein family (Hsp40) member C8
236360_at	5.00e-01	2.95e-01	1.26	LINC00982	long intergenic non-protein coding RNA 982
221289_at	5.00e-01	2.95e-01	1.26	DLX6	distal-less homeobox 6
1559568_at	5.00e-01	2.95e-01	1.26	ZC3H14	zinc finger CCCH-type containing 14
1564287_at	5.00e-01	2.95e-01	1.26	LINC00410	long intergenic non-protein coding RNA 410
225523_at	5.00e-01	2.96e-01	1.26	MRPL53///CCDC142	mitochondrial ribosomal protein L53///coiled-coil domain containing 142
217749_at	5.01e-01	2.96e-01	1.26	COPG1	coatomer protein complex subunit gamma 1
224795_x_at	5.01e-01	2.96e-01	1.26	IGK///IGKC	immunoglobulin kappa locus///immunoglobulin kappa constant
236924_at	5.01e-01	2.96e-01	1.26		
224725_at	5.01e-01	2.96e-01	1.26	MIB1	mindbomb E3 ubiquitin protein ligase 1
1569064_at	5.01e-01	2.96e-01	1.26	C15orf62	chromosome 15 open reading frame 62
1552686_at	5.01e-01	2.96e-01	1.26	CNBD2	cyclic nucleotide binding domain containing 2
1557064_s_at	5.01e-01	2.96e-01	1.26	HGSNAT	heparan-alpha-glucosaminide N-acetyltransferase
244309_at	5.01e-01	2.96e-01	1.26		
241271_at	5.01e-01	2.96e-01	1.26		
208258_s_at	5.01e-01	2.96e-01	1.26	GAS2L1	growth arrest specific 2 like 1
1564640_at	5.01e-01	2.96e-01	1.26	MGA	MGA, MAX dimerization protein
224976_at	5.01e-01	2.96e-01	1.26	NFIA	nuclear factor I A
220597_s_at	5.01e-01	2.96e-01	1.26	ARL6IP4	ADP ribosylation factor like GTPase 6 interacting protein 4
236811_at	5.01e-01	2.96e-01	1.26	DMRTC2	DMRT like family C2
209138_x_at	5.01e-01	2.96e-01	1.26	IGLC1	immunoglobulin lambda constant 1
228410_at	5.01e-01	2.96e-01	1.26	GAB3	GRB2 associated binding protein 3
231387_at	5.01e-01	2.96e-01	1.26	PXDC1	PX domain containing 1
215221_at	5.01e-01	2.96e-01	1.26		
222415_at	5.01e-01	2.96e-01	1.26	KMT2C	lysine methyltransferase 2C
208624_s_at	5.01e-01	2.96e-01	1.26	EIF4G1	eukaryotic translation initiation factor 4 gamma 1
1552868_at	5.01e-01	2.96e-01	1.26	CIRBP-AS1	CIRBP antisense RNA 1
244522_at	5.01e-01	2.96e-01	1.26		
239396_at	5.01e-01	2.96e-01	1.26		
209216_at	5.01e-01	2.96e-01	1.26	WDR45	WD repeat domain 45
240793_at	5.01e-01	2.96e-01	1.26	TTN	titin
205452_at	5.01e-01	2.96e-01	1.26	PIGB	phosphatidylinositol glycan anchor biosynthesis class B
244311_at	5.01e-01	2.96e-01	1.26		
220900_at	5.01e-01	2.96e-01	1.26		
203808_at	5.01e-01	2.96e-01	1.26	AKT2	AKT serine/threonine kinase 2
1561225_at	5.01e-01	2.96e-01	1.26	ANKRD30BP3	ankyrin repeat domain 30B pseudogene 3
233113_at	5.01e-01	2.96e-01	1.26	ADAMTS9-AS2	ADAMTS9 antisense RNA 2
1561309_x_at	5.01e-01	2.96e-01	1.26	LOC105372550	uncharacterized LOC105372550
227835_at	5.01e-01	2.96e-01	1.26	LOC389831	uncharacterized LOC389831
232344_at	5.01e-01	2.96e-01	1.26		
210733_at	5.01e-01	2.96e-01	1.26	TRAM1	translocation associated membrane protein 1
244532_x_at	5.01e-01	2.96e-01	1.26		
237794_at	5.01e-01	2.96e-01	1.26	LOC100132154///LOC100132004///ANKRD30BL///ANKRD30BP2	ankyrin repeat domain 30B pseudogene///ankyrin repeat domain 30B pseudogene///ankyrin repeat domain 30B-like///ankyrin repeat domain 30B pseudogene 2
238583_at	5.01e-01	2.96e-01	1.26	MSRB3	methionine sulfoxide reductase B3
240272_at	5.01e-01	2.96e-01	1.26		
1555385_at	5.01e-01	2.96e-01	1.26	B4GALNT1	beta-1,4-N-acetyl-galactosaminyltransferase 1
234901_at	5.01e-01	2.96e-01	1.26		
1559770_at	5.01e-01	2.96e-01	1.26		
232983_s_at	5.01e-01	2.96e-01	1.26	SERGEF	secretion regulating guanine nucleotide exchange factor
221087_s_at	5.01e-01	2.96e-01	1.26	APOL3	apolipoprotein L3
205143_at	5.01e-01	2.96e-01	1.26	NCAN	neurocan
242046_at	5.01e-01	2.96e-01	1.26		
225564_at	5.01e-01	2.96e-01	1.26	SPATA13	spermatogenesis associated 13
202553_s_at	5.01e-01	2.96e-01	1.26	SYF2	SYF2 pre-mRNA splicing factor
208566_at	5.01e-01	2.96e-01	1.26	LOC100996843	ATP-sensitive inward rectifier potassium channel 12-like
1562084_at	5.01e-01	2.96e-01	1.26		
227162_at	5.01e-01	2.96e-01	1.26	ZBTB26	zinc finger and BTB domain containing 26
229429_x_at	5.01e-01	2.96e-01	1.26	LINC00623	long intergenic non-protein coding RNA 623
236714_at	5.01e-01	2.96e-01	1.26		
1556148_s_at	5.01e-01	2.97e-01	1.26	LOC105377832	uncharacterized LOC105377832
222787_s_at	5.01e-01	2.97e-01	1.26	TMEM106B	transmembrane protein 106B
205768_s_at	5.01e-01	2.97e-01	1.26	SLC27A2	solute carrier family 27 member 2
1559274_at	5.01e-01	2.97e-01	1.26	ZNF732	zinc finger protein 732
225679_at	5.01e-01	2.97e-01	1.26	NAA30	N(alpha)-acetyltransferase 30, NatC catalytic subunit
221511_x_at	5.01e-01	2.97e-01	1.26	DYX1C1-CCPG1///CCPG1	DYX1C1-CCPG1 readthrough (NMD candidate)///cell cycle progression 1
210165_at	5.01e-01	2.97e-01	1.26	DNASE1	deoxyribonuclease 1
218599_at	5.02e-01	2.97e-01	1.25	REC8	REC8 meiotic recombination protein
1555135_at	5.02e-01	2.97e-01	1.25		
1564333_a_at	5.02e-01	2.97e-01	1.25	PSAPL1	prosaposin-like 1 (gene/pseudogene)
242619_x_at	5.02e-01	2.97e-01	1.25		
202596_at	5.02e-01	2.97e-01	1.25	ENSA	endosulfine alpha
1569492_at	5.02e-01	2.97e-01	1.25	LOC101927752	uncharacterized LOC101927752
228708_at	5.02e-01	2.97e-01	1.25	RAB27B	RAB27B, member RAS oncogene family
234564_at	5.02e-01	2.97e-01	1.25		
215079_at	5.02e-01	2.97e-01	1.25		
227747_at	5.02e-01	2.97e-01	1.25	MPZL3	myelin protein zero like 3
220937_s_at	5.02e-01	2.97e-01	1.25	ST6GALNAC4	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4
221607_x_at	5.02e-01	2.97e-01	1.25	ACTG1///ACTB	actin gamma 1///actin beta
1569294_at	5.02e-01	2.97e-01	1.25	RNF187	ring finger protein 187
216634_at	5.02e-01	2.97e-01	1.25	PLCH1	phospholipase C eta 1
226451_at	5.02e-01	2.97e-01	1.25	FDX1L	ferredoxin 1 like
243486_at	5.02e-01	2.97e-01	1.25		
215533_s_at	5.02e-01	2.97e-01	1.25	UBE4B	ubiquitination factor E4B
231315_at	5.02e-01	2.97e-01	1.25		
243411_at	5.02e-01	2.97e-01	1.25	POLDIP3	DNA polymerase delta interacting protein 3
241170_at	5.02e-01	2.97e-01	1.25		
236790_s_at	5.02e-01	2.97e-01	1.25	MAPT-AS1	MAPT antisense RNA 1
216889_s_at	5.02e-01	2.97e-01	1.25	HNF4A	hepatocyte nuclear factor 4 alpha
218028_at	5.02e-01	2.97e-01	1.25	MIR6734///ELOVL1	microRNA 6734///ELOVL fatty acid elongase 1
241522_at	5.02e-01	2.97e-01	1.25	LINC00454	long intergenic non-protein coding RNA 454
1561870_at	5.02e-01	2.97e-01	1.25		
208259_x_at	5.02e-01	2.97e-01	1.25	IFNA7	interferon alpha 7
1560453_at	5.02e-01	2.97e-01	1.25		
222279_at	5.02e-01	2.97e-01	1.25	HLA-F-AS1	HLA-F antisense RNA 1
215021_s_at	5.02e-01	2.97e-01	1.25	NRXN3	neurexin 3
228864_at	5.02e-01	2.97e-01	1.25	ZNF653	zinc finger protein 653
237738_at	5.02e-01	2.97e-01	1.25	LOC101929341	uncharacterized LOC101929341
207728_at	5.02e-01	2.97e-01	1.25	ATF7IP	activating transcription factor 7 interacting protein
239125_at	5.02e-01	2.97e-01	1.25	SLC25A5-AS1	SLC25A5 antisense RNA 1
234400_at	5.02e-01	2.97e-01	1.25		
229350_x_at	5.02e-01	2.97e-01	1.25	PARP10	poly(ADP-ribose) polymerase family member 10
219922_s_at	5.02e-01	2.97e-01	1.25	LTBP3	latent transforming growth factor beta binding protein 3
204116_at	5.02e-01	2.97e-01	1.25	IL2RG	interleukin 2 receptor subunit gamma
217610_at	5.02e-01	2.97e-01	1.25	SPDYE2	speedy/RINGO cell cycle regulator family member E2
205418_at	5.02e-01	2.98e-01	1.25	FES	FES proto-oncogene, tyrosine kinase
236199_at	5.02e-01	2.98e-01	1.25		
215526_at	5.02e-01	2.98e-01	1.25		
233092_s_at	5.02e-01	2.98e-01	1.25		
221359_at	5.02e-01	2.98e-01	1.25	GDNF	glial cell derived neurotrophic factor
1559949_at	5.02e-01	2.98e-01	1.25		
239998_at	5.03e-01	2.98e-01	1.25	C10orf53	chromosome 10 open reading frame 53
216546_s_at	5.03e-01	2.98e-01	1.25	CHI3L1	chitinase 3 like 1
1560775_at	5.03e-01	2.98e-01	1.25		
233093_s_at	5.03e-01	2.98e-01	1.25	BIRC6	baculoviral IAP repeat containing 6
210152_at	5.03e-01	2.98e-01	1.25	LILRB4	leukocyte immunoglobulin like receptor B4
202151_s_at	5.03e-01	2.98e-01	1.25	UBAC1	UBA domain containing 1
223552_at	5.03e-01	2.98e-01	1.25	LRRC4	leucine rich repeat containing 4
218776_s_at	5.03e-01	2.98e-01	1.25	TMEM62	transmembrane protein 62
210382_at	5.03e-01	2.98e-01	1.25	SCTR	secretin receptor
214319_at	5.03e-01	2.98e-01	1.25	FRY	FRY microtubule binding protein
213903_s_at	5.03e-01	2.98e-01	1.25	CNOT9	CCR4-NOT transcription complex subunit 9
1555403_a_at	5.03e-01	2.98e-01	1.25	CDH19	cadherin 19
202914_s_at	5.03e-01	2.98e-01	1.25	ARHGEF11	Rho guanine nucleotide exchange factor 11
1553839_at	5.03e-01	2.98e-01	1.25	CCDC149	coiled-coil domain containing 149
233340_at	5.03e-01	2.98e-01	1.25	SPINK13	serine peptidase inhibitor, Kazal type 13 (putative)
219675_s_at	5.03e-01	2.98e-01	1.25	UXS1	UDP-glucuronate decarboxylase 1
216155_at	5.03e-01	2.98e-01	1.25		
238262_at	5.03e-01	2.98e-01	1.25	SPDYA	speedy/RINGO cell cycle regulator family member A
1563091_at	5.03e-01	2.98e-01	1.25		
206903_at	5.03e-01	2.98e-01	1.25	EXOG	endo/exonuclease (5'-3'), endonuclease G-like
213786_at	5.03e-01	2.98e-01	1.25	TAX1BP1	Tax1 binding protein 1
244614_at	5.03e-01	2.98e-01	1.25	TFG	TRK-fused gene
221064_s_at	5.03e-01	2.98e-01	1.25	UNKL	unkempt family like zinc finger
233414_at	5.03e-01	2.98e-01	1.25		
244111_at	5.03e-01	2.98e-01	1.25	KRT222	keratin 222
1564157_at	5.03e-01	2.98e-01	1.25	LOC728283	uncharacterized LOC728283
232871_at	5.03e-01	2.98e-01	1.25		
238288_at	5.03e-01	2.98e-01	1.25		
1554652_s_at	5.03e-01	2.98e-01	1.25	MAST4	microtubule associated serine/threonine kinase family member 4
243618_s_at	5.03e-01	2.98e-01	1.25	ZNF827	zinc finger protein 827
237228_at	5.03e-01	2.98e-01	1.25	ZDHHC1	zinc finger DHHC-type containing 1
207088_s_at	5.03e-01	2.98e-01	1.25	SLC25A11	solute carrier family 25 member 11
213581_at	5.03e-01	2.98e-01	1.25	PDCD2	programmed cell death 2
209635_at	5.03e-01	2.98e-01	1.25	AP1S1	adaptor related protein complex 1 sigma 1 subunit
208456_s_at	5.03e-01	2.98e-01	1.25	RRAS2	related RAS viral (r-ras) oncogene homolog 2
234177_at	5.03e-01	2.98e-01	1.25	LOC101927950	uncharacterized LOC101927950
239489_at	5.03e-01	2.98e-01	1.25		
235494_at	5.03e-01	2.98e-01	1.25	LSAMP	limbic system-associated membrane protein
1562378_s_at	5.03e-01	2.98e-01	1.25	PROM2	prominin 2
239406_at	5.03e-01	2.98e-01	1.25	ZSCAN9	zinc finger and SCAN domain containing 9
204916_at	5.03e-01	2.98e-01	1.25	RAMP1	receptor activity modifying protein 1
1561553_at	5.03e-01	2.98e-01	1.25	LOC101929147	uncharacterized LOC101929147
205306_x_at	5.03e-01	2.98e-01	1.25	KMO	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)
1561367_a_at	5.03e-01	2.99e-01	1.25	LINC00540	long intergenic non-protein coding RNA 540
233078_at	5.03e-01	2.99e-01	1.25	API5	apoptosis inhibitor 5
203690_at	5.03e-01	2.99e-01	1.25	TUBGCP3	tubulin gamma complex associated protein 3
1562699_at	5.03e-01	2.99e-01	1.25	LOC101928847	uncharacterized LOC101928847
239064_at	5.03e-01	2.99e-01	1.25		
1565848_at	5.03e-01	2.99e-01	1.25	ZNF428	zinc finger protein 428
243762_at	5.03e-01	2.99e-01	1.25	LINC01297	long intergenic non-protein coding RNA 1297
214229_at	5.03e-01	2.99e-01	1.25	DNAH17	dynein axonemal heavy chain 17
218919_at	5.03e-01	2.99e-01	1.25	ZFAND1	zinc finger AN1-type containing 1
216941_s_at	5.03e-01	2.99e-01	1.25	TAF1B	TATA-box binding protein associated factor, RNA polymerase I subunit B
244538_at	5.03e-01	2.99e-01	1.25	KCTD19	potassium channel tetramerization domain containing 19
234979_at	5.03e-01	2.99e-01	1.25	BCDIN3D	BCDIN3 domain containing RNA methyltransferase
241110_at	5.04e-01	2.99e-01	1.25		
211001_at	5.04e-01	2.99e-01	1.25	TRIM29	tripartite motif containing 29
242615_at	5.04e-01	2.99e-01	1.25	CFAP100	cilia and flagella associated protein 100
224403_at	5.04e-01	2.99e-01	1.25	FCRL4	Fc receptor like 4
233789_at	5.04e-01	2.99e-01	1.25		
212001_at	5.04e-01	2.99e-01	1.25	SUGP2	SURP and G-patch domain containing 2
205620_at	5.04e-01	2.99e-01	1.25	F10	coagulation factor X
244444_at	5.04e-01	2.99e-01	1.25	PKD1L2	polycystin 1 like 2 (gene/pseudogene)
214129_at	5.04e-01	2.99e-01	1.25	LOC101930416///LOC101929792///LOC100996724///PDE4DIP	myomegalin-like///uncharacterized LOC101929792///phosphodiesterase 4D interacting protein-like///phosphodiesterase 4D interacting protein
240115_at	5.04e-01	2.99e-01	1.25	LOC100286925	uncharacterized LOC100286925
201678_s_at	5.04e-01	2.99e-01	1.25	HMCES	5-hydroxymethylcytosine (hmC) binding, ES cell-specific
212453_at	5.04e-01	2.99e-01	1.25	KIF1BP	KIF1 binding protein
223409_at	5.04e-01	2.99e-01	1.25	FOXK2	forkhead box K2
1561073_at	5.04e-01	2.99e-01	1.25		
212821_at	5.04e-01	2.99e-01	1.25	PLEKHG3	pleckstrin homology and RhoGEF domain containing G3
231570_at	5.04e-01	2.99e-01	1.25	SAXO1	stabilizer of axonemal microtubules 1
200857_s_at	5.04e-01	2.99e-01	1.25	NCOR1	nuclear receptor corepressor 1
209857_s_at	5.04e-01	2.99e-01	1.25	SPHK2	sphingosine kinase 2
215341_at	5.04e-01	2.99e-01	1.25	DNAH6	dynein axonemal heavy chain 6
206662_at	5.04e-01	2.99e-01	1.25	GLRX	glutaredoxin
240103_at	5.04e-01	2.99e-01	1.25		
228561_at	5.04e-01	2.99e-01	1.25	CDC37L1	cell division cycle 37 like 1
209743_s_at	5.04e-01	2.99e-01	1.25	ITCH	itchy E3 ubiquitin protein ligase
205322_s_at	5.04e-01	2.99e-01	1.25	MTF1	metal regulatory transcription factor 1
214371_at	5.04e-01	2.99e-01	1.25	TSSK2	testis specific serine kinase 2
241016_at	5.04e-01	2.99e-01	1.25		
1560745_at	5.04e-01	2.99e-01	1.25		
209062_x_at	5.04e-01	2.99e-01	1.25	NCOA3	nuclear receptor coactivator 3
233551_at	5.04e-01	2.99e-01	1.25	DANT2	DXZ4 associated non-coding transcript 2, distal
1560763_at	5.04e-01	2.99e-01	1.25		
221958_s_at	5.04e-01	2.99e-01	1.24	WLS	wntless Wnt ligand secretion mediator
234458_at	5.04e-01	2.99e-01	1.24	ANPEP	alanyl aminopeptidase, membrane
1564241_at	5.04e-01	3.00e-01	1.24	ATP1A4	ATPase Na+/K+ transporting subunit alpha 4
1553057_at	5.04e-01	3.00e-01	1.24	SERPINB12	serpin family B member 12
226394_at	5.04e-01	3.00e-01	1.24	MARCH5	membrane associated ring-CH-type finger 5
208691_at	5.04e-01	3.00e-01	1.24	TFRC	transferrin receptor
204993_at	5.04e-01	3.00e-01	1.24	GNAZ	G protein subunit alpha z
201531_at	5.04e-01	3.00e-01	1.24	ZFP36	ZFP36 ring finger protein
1559989_at	5.04e-01	3.00e-01	1.24	TPM4	tropomyosin 4
210450_at	5.04e-01	3.00e-01	1.24	IGHV5-78	immunoglobulin heavy variable 5-78 (pseudogene)
230399_at	5.04e-01	3.00e-01	1.24		
206103_at	5.04e-01	3.00e-01	1.24	RAC3	ras-related C3 botulinum toxin substrate 3 (rho family, small GTP binding protein Rac3)
212212_s_at	5.04e-01	3.00e-01	1.24	INTS1	integrator complex subunit 1
234185_at	5.04e-01	3.00e-01	1.24		
231362_at	5.04e-01	3.00e-01	1.24		
202397_at	5.04e-01	3.00e-01	1.24	NUTF2P4///NUTF2	nuclear transport factor 2 pseudogene 4///nuclear transport factor 2
1552327_at	5.04e-01	3.00e-01	1.24	ARMCX4	armadillo repeat containing, X-linked 4
208234_x_at	5.04e-01	3.00e-01	1.24	FGFR2	fibroblast growth factor receptor 2
240063_at	5.04e-01	3.00e-01	1.24	GUSBP5	glucuronidase, beta pseudogene 5
227483_s_at	5.04e-01	3.00e-01	1.24	UNC93B1	unc-93 homolog B1 (C. elegans)
201588_at	5.04e-01	3.00e-01	1.24	TXNL1	thioredoxin like 1
240366_at	5.05e-01	3.00e-01	1.24	LHFPL3-AS1	LHFPL3 antisense RNA 1
240071_at	5.05e-01	3.00e-01	1.24		
242825_at	5.05e-01	3.00e-01	1.24	PLPPR5	phospholipid phosphatase related 5
229623_at	5.05e-01	3.00e-01	1.24	TMEM150C	transmembrane protein 150C
225786_at	5.05e-01	3.00e-01	1.24		
207879_at	5.05e-01	3.00e-01	1.24		
220230_s_at	5.05e-01	3.00e-01	1.24	CYB5R2	cytochrome b5 reductase 2
1565817_at	5.05e-01	3.00e-01	1.24	IKZF1	IKAROS family zinc finger 1
223722_at	5.05e-01	3.00e-01	1.24	DNAJC12	DnaJ heat shock protein family (Hsp40) member C12
1557674_s_at	5.05e-01	3.00e-01	1.24	LOC101928068	uncharacterized LOC101928068
208282_x_at	5.05e-01	3.00e-01	1.24	DAZ4///DAZ2///DAZ3///DAZ1	deleted in azoospermia 4///deleted in azoospermia 2///deleted in azoospermia 3///deleted in azoospermia 1
213299_at	5.05e-01	3.00e-01	1.24	ZBTB7A	zinc finger and BTB domain containing 7A
240264_at	5.05e-01	3.00e-01	1.24	L3MBTL4-AS1	L3MBTL4 antisense RNA 1
221288_at	5.05e-01	3.00e-01	1.24	GPR22	G protein-coupled receptor 22
219052_at	5.05e-01	3.00e-01	1.24	HPS6	HPS6, biogenesis of lysosomal organelles complex 2 subunit 3
1556715_at	5.05e-01	3.00e-01	1.24	PRPSAP1	phosphoribosyl pyrophosphate synthetase associated protein 1
214182_at	5.05e-01	3.00e-01	1.24	ARF6	ADP ribosylation factor 6
243857_at	5.05e-01	3.00e-01	1.24	MORF4L2	mortality factor 4 like 2
217722_s_at	5.05e-01	3.00e-01	1.24	NGRN	neugrin, neurite outgrowth associated
1564468_at	5.05e-01	3.00e-01	1.24		
1564828_at	5.05e-01	3.00e-01	1.24	KIAA1211	KIAA1211
231388_at	5.05e-01	3.00e-01	1.24		
1555216_a_at	5.05e-01	3.00e-01	1.24	LOC101060604///SLC7A5P2///SLC7A5P1	putative L-type amino acid transporter 1-like protein IMAA///solute carrier family 7 member 5 pseudogene 2///solute carrier family 7 member 5 pseudogene 1
232115_at	5.05e-01	3.00e-01	1.24	SLC39A3	solute carrier family 39 member 3
241877_at	5.05e-01	3.00e-01	1.24		
213426_s_at	5.05e-01	3.00e-01	1.24	CAV2	caveolin 2
212438_at	5.05e-01	3.00e-01	1.24	SNRNP27	small nuclear ribonucleoprotein U4/U6.U5 subunit 27
226392_at	5.05e-01	3.00e-01	1.24	RASA2	RAS p21 protein activator 2
239625_at	5.05e-01	3.00e-01	1.24		
1557349_at	5.05e-01	3.00e-01	1.24	RERE	arginine-glutamic acid dipeptide repeats
204571_x_at	5.05e-01	3.00e-01	1.24	PIN4	peptidylprolyl cis/trans isomerase, NIMA-interacting 4
1559760_at	5.05e-01	3.00e-01	1.24	LOC401220	uncharacterized LOC401220
225223_at	5.05e-01	3.01e-01	1.24	SMAD5	SMAD family member 5
232582_at	5.05e-01	3.01e-01	1.24		
240443_at	5.05e-01	3.01e-01	1.24		
214673_s_at	5.05e-01	3.01e-01	1.24	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
230912_at	5.05e-01	3.01e-01	1.24	ASPDH	aspartate dehydrogenase domain containing
207584_at	5.05e-01	3.01e-01	1.24	LPA	lipoprotein(a)
215394_at	5.05e-01	3.01e-01	1.24	PIK3C3	phosphatidylinositol 3-kinase catalytic subunit type 3
222588_s_at	5.05e-01	3.01e-01	1.24	C11orf57	chromosome 11 open reading frame 57
237545_at	5.05e-01	3.01e-01	1.24		
213693_s_at	5.05e-01	3.01e-01	1.24	MUC1	mucin 1, cell surface associated
225670_at	5.05e-01	3.01e-01	1.24	FAM173B	family with sequence similarity 173 member B
236511_at	5.05e-01	3.01e-01	1.24		
205939_at	5.05e-01	3.01e-01	1.24	CYP3A7-CYP3A51P///CYP3A7	CYP3A7-CYP3A51P readthrough///cytochrome P450 family 3 subfamily A member 7
228330_at	5.05e-01	3.01e-01	1.24	ZUFSP	zinc finger with UFM1 specific peptidase domain
208045_at	5.05e-01	3.01e-01	1.24		
228772_at	5.05e-01	3.01e-01	1.24	HNMT	histamine N-methyltransferase
227634_at	5.05e-01	3.01e-01	1.24	STK32C	serine/threonine kinase 32C
232874_at	5.06e-01	3.01e-01	1.24	DOCK9	dedicator of cytokinesis 9
214604_at	5.06e-01	3.01e-01	1.24	HOXD11	homeobox D11
238249_at	5.06e-01	3.01e-01	1.24	LOC101927499	uncharacterized LOC101927499
230969_at	5.06e-01	3.01e-01	1.24	TEX38	testis expressed 38
239794_at	5.06e-01	3.01e-01	1.24		
211040_x_at	5.06e-01	3.01e-01	1.24	GTSE1	G2 and S-phase expressed 1
239138_at	5.06e-01	3.01e-01	1.24	NAA50	N(alpha)-acetyltransferase 50, NatE catalytic subunit
226927_at	5.06e-01	3.01e-01	1.24	C12orf73	chromosome 12 open reading frame 73
215493_x_at	5.06e-01	3.01e-01	1.24	BTN2A1	butyrophilin subfamily 2 member A1
216580_at	5.06e-01	3.01e-01	1.24		
240068_at	5.06e-01	3.01e-01	1.24	LINC00323	long intergenic non-protein coding RNA 323
204318_s_at	5.06e-01	3.01e-01	1.24	GTSE1	G2 and S-phase expressed 1
242704_at	5.06e-01	3.01e-01	1.24	ZNF821	zinc finger protein 821
238026_at	5.06e-01	3.01e-01	1.24	RPL35A	ribosomal protein L35a
201175_at	5.06e-01	3.01e-01	1.24	TMX2	thioredoxin related transmembrane protein 2
207316_at	5.06e-01	3.01e-01	1.24	HAS1	hyaluronan synthase 1
214451_at	5.06e-01	3.01e-01	1.24	TFAP2B	transcription factor AP-2 beta
1565694_at	5.06e-01	3.01e-01	1.24	DTYMK	deoxythymidylate kinase
